CUST_ID,AGE,GENDER,MARITAL_STATUS,OCCUPATION,ANNUAL_INCOME,CITY_TIER,EDUCATION,HOUSE_OWNERSHIP,DEPENDENTS,MOBILE_PHONE,EMAIL_SUBSCRIBED,LOYALTY_CARD,REGION
C18021,48,Other,Single,Retired,401796,Urban,Professional,Family,3,Yes,Yes,Gold,North
C18022,38,Male,Single,Self-Employed,2417738,Rural,Graduate,Own,3,Yes,Yes,Silver,West
C18023,33,Female,Single,Self-Employed,528065,Metro,Postgraduate,Family,4,Yes,Yes,Silver,South
C18024,57,Female,Married,Retired,477955,Semi-Urban,Graduate,Own,0,Yes,Yes,Silver,West
C18025,42,Male,Married,Self-Employed,1015351,Semi-Urban,Doctorate,Family,2,Yes,Yes,Silver,East
C18026,32,Female,Single,Self-Employed,206246,Urban,Professional,Rent,1,Yes,Yes,Silver,North
C18027,22,Male,Single,Unemployed,1377195,Urban,Graduate,Rent,2,Yes,Yes,Gold,North
C18028,57,Female,Married,Retired,1315847,Urban,Doctorate,Own,4,Yes,Yes,Silver,West
C18029,27,Male,Single,Self-Employed,481085,Semi-Urban,Postgraduate,Family,3,Yes,Yes,Gold,Central
C18031,46,Female,Widowed,Student,2114230,Urban,Postgraduate,Own,3,Yes,Yes,Silver,South
C18032,46,Male,Single,Salaried,892950,Semi-Urban,Graduate,Own,0,Yes,Yes,Gold,East
C18033,44,Male,Married,Salaried,2658778,Urban,Graduate,Own,0,Yes,No,Silver,West
C18034,32,Male,Married,Self-Employed,1000854,Metro,Professional,Own,4,Yes,No,Silver,Central
C18035,36,Female,Single,Salaried,2920623,Urban,Graduate,Rent,0,No,Yes,Platinum,West
C18036,43,Female,Married,Student,2820322,Metro,Professional,Rent,4,Yes,Yes,Gold,North
C18037,60,Female,Married,Salaried,1106448,Semi-Urban,Graduate,Own,2,Yes,Yes,Platinum,East
C18038,29,Female,Divorced,Self-Employed,1233198,Urban,High School,Own,1,Yes,Yes,Gold,West
C18039,52,Male,Married,Retired,2941237,Semi-Urban,Postgraduate,Rent,3,Yes,Yes,Silver,North
C18040,35,Male,Single,Retired,1848897,Urban,Graduate,Own,1,Yes,Yes,Silver,South
C18041,57,Female,Single,Salaried,1920592,Urban,Doctorate,Family,2,Yes,Yes,None,North
C18042,33,Male,Single,Salaried,2164894,Metro,Graduate,Family,0,Yes,Yes,None,West
C18043,25,Other,Single,Salaried,1480847,Metro,Graduate,Family,3,Yes,Yes,Silver,West
C18044,31,Female,Married,Salaried,2267479,Semi-Urban,Postgraduate,Own,0,Yes,Yes,None,South
C18045,30,Male,Widowed,Self-Employed,1856390,Rural,Postgraduate,Rent,1,Yes,Yes,Silver,West
C18046,33,Male,Married,Salaried,786322,Urban,Doctorate,Own,0,Yes,Yes,Platinum,Central
C18047,61,Female,Married,Student,1025696,Urban,High School,Own,4,Yes,Yes,Silver,South
C18048,66,Male,Married,Salaried,2127971,Urban,Graduate,Own,1,Yes,Yes,Silver,East
C18049,35,Male,Married,Salaried,2036332,Urban,Postgraduate,Rent,0,Yes,Yes,Silver,North
C18050,62,Male,Single,Student,1206634,Metro,High School,Rent,1,Yes,Yes,None,East
C18051,27,Female,Married,Salaried,1923442,Urban,Graduate,Own,0,Yes,Yes,Silver,South
C18052,60,Female,Divorced,Salaried,1799594,Metro,Professional,Rent,0,Yes,Yes,Platinum,Central
C18053,48,Male,Single,Salaried,2249729,Urban,High School,Own,1,Yes,Yes,None,South
C18054,52,Male,Single,Salaried,959018,Semi-Urban,Graduate,Own,2,Yes,Yes,Silver,Central
C18055,55,Male,Widowed,Self-Employed,1040169,Metro,Graduate,Rent,1,Yes,No,Silver,West
C18056,35,Female,Married,Unemployed,392986,Urban,Postgraduate,Family,3,Yes,Yes,Silver,South
C18057,68,Male,Single,Salaried,647044,Semi-Urban,Graduate,Rent,3,Yes,Yes,Platinum,East
C18058,56,Male,Married,Self-Employed,1931875,Urban,Graduate,Family,2,Yes,Yes,Gold,North
C18059,41,Female,Married,Retired,2487408,Metro,High School,Own,0,Yes,No,Silver,South
C18060,26,Female,Married,Salaried,2943776,Semi-Urban,Doctorate,Own,1,Yes,Yes,Silver,North
C18061,21,Other,Single,Salaried,1296139,Semi-Urban,Graduate,Family,0,No,No,Gold,South
C18062,24,Female,Single,Salaried,890089,Urban,High School,Own,0,Yes,No,None,South
C18063,31,Male,Married,Salaried,1673720,Metro,High School,Rent,3,Yes,Yes,Silver,South
C18064,64,Male,Married,Self-Employed,1482814,Urban,High School,Family,1,Yes,Yes,Silver,West
C18065,46,Male,Divorced,Student,851769,Urban,Graduate,Rent,4,Yes,Yes,Silver,East
C18066,57,Male,Single,Retired,2643891,Semi-Urban,Postgraduate,Own,3,Yes,Yes,Silver,West
C18067,43,Female,Married,Student,2577619,Semi-Urban,Postgraduate,Own,0,No,Yes,Gold,East
C18068,49,Female,Single,Retired,1867549,Urban,Postgraduate,Own,0,Yes,Yes,Silver,North
C18069,41,Female,Married,Retired,249165,Urban,High School,Family,4,Yes,Yes,Silver,West
C18070,68,Male,Divorced,Unemployed,1820857,Rural,Graduate,Family,0,Yes,Yes,Platinum,North
C18071,65,Female,Married,Self-Employed,835606,Metro,Graduate,Rent,2,Yes,Yes,Platinum,South
C18072,65,Female,Single,Salaried,1116572,Semi-Urban,Graduate,Own,4,Yes,Yes,Gold,West
C18073,69,Male,Single,Self-Employed,2816306,Urban,High School,Own,0,Yes,Yes,Platinum,West
C18074,47,Female,Married,Salaried,315433,Metro,Graduate,Family,3,Yes,No,Silver,South
C18075,59,Male,Married,Retired,1830178,Metro,Graduate,Own,3,Yes,Yes,Silver,Central
C18076,60,Male,Widowed,Salaried,1488154,Metro,Graduate,Own,2,Yes,No,Silver,North
C18077,33,Female,Married,Salaried,1406837,Urban,Postgraduate,Rent,4,Yes,Yes,Silver,East
C18078,43,Female,Divorced,Retired,1525360,Rural,High School,Rent,4,Yes,Yes,Gold,East
C18079,36,Male,Married,Student,1449754,Urban,Professional,Own,0,Yes,Yes,Silver,East
C18080,50,Male,Divorced,Salaried,1415362,Metro,Professional,Family,0,Yes,Yes,Silver,West
C18081,24,Other,Single,Salaried,311115,Urban,Graduate,Family,1,Yes,Yes,Gold,East
C18082,60,Female,Divorced,Self-Employed,2595246,Metro,Doctorate,Rent,2,Yes,No,Silver,East
C18083,36,Female,Single,Self-Employed,2448686,Metro,Graduate,Family,4,Yes,Yes,Silver,South
C18084,51,Male,Divorced,Self-Employed,2544559,Rural,Doctorate,Own,0,Yes,Yes,Silver,North
C18085,62,Male,Single,Retired,1705802,Urban,Doctorate,Rent,4,Yes,Yes,None,West
C18086,45,Male,Married,Salaried,2576008,Semi-Urban,Professional,Family,2,Yes,Yes,Silver,South
C18088,64,Male,Married,Salaried,2268751,Metro,High School,Rent,3,No,Yes,Silver,South
C18089,32,Male,Widowed,Self-Employed,1967437,Urban,Postgraduate,Rent,2,Yes,Yes,Gold,West
C18090,46,Male,Married,Self-Employed,1916398,Urban,Postgraduate,Rent,4,Yes,Yes,Silver,South
C18091,57,Female,Single,Salaried,1521117,Semi-Urban,High School,Own,0,Yes,Yes,None,Central
C18092,68,Male,Married,Student,1635287,Metro,Professional,Own,4,Yes,Yes,Silver,West
C18093,53,Female,Single,Student,1244713,Rural,Professional,Family,1,Yes,Yes,Silver,North
C18094,48,Male,Single,Salaried,2866636,Metro,Professional,Own,2,Yes,Yes,None,West
C18095,29,Male,Single,Salaried,402208,Rural,Graduate,Family,1,Yes,Yes,Silver,South
C18096,32,Male,Single,Salaried,2756285,Metro,Graduate,Rent,4,Yes,Yes,None,South
C18097,25,Female,Married,Salaried,1329136,Urban,Graduate,Own,4,Yes,Yes,Silver,North
C18098,48,Male,Divorced,Salaried,2962137,Metro,Postgraduate,Rent,1,Yes,Yes,Platinum,North
C18099,55,Other,Divorced,Self-Employed,646512,Urban,Graduate,Own,0,Yes,Yes,Silver,Central
C18100,25,Female,Single,Retired,1612905,Metro,Graduate,Own,0,Yes,Yes,Silver,West
C18101,54,Female,Single,Salaried,1027308,Urban,High School,Family,2,Yes,Yes,Silver,East
C18102,66,Male,Single,Salaried,2390705,Urban,Graduate,Own,1,Yes,No,Gold,South
C18103,54,Female,Single,Unemployed,1005015,Urban,Graduate,Own,2,Yes,Yes,None,East
C18104,33,Female,Single,Salaried,1670839,Metro,Postgraduate,Rent,2,Yes,Yes,None,South
C18105,59,Male,Single,Unemployed,2332649,Rural,Graduate,Own,3,Yes,Yes,Silver,North
C18106,62,Female,Married,Salaried,274323,Metro,High School,Own,2,Yes,Yes,None,East
C18107,65,Female,Married,Retired,203910,Rural,Graduate,Own,2,Yes,Yes,Gold,South
C18108,68,Female,Married,Salaried,301800,Rural,Postgraduate,Own,3,Yes,Yes,Silver,West
C18109,34,Female,Single,Student,2464792,Urban,Professional,Rent,2,Yes,Yes,Silver,West
C18110,31,Female,Married,Unemployed,863522,Metro,Graduate,Own,2,Yes,Yes,Gold,West
C18111,62,Female,Married,Unemployed,448396,Metro,Graduate,Own,2,Yes,Yes,Platinum,South
C18112,58,Male,Single,Salaried,2373950,Semi-Urban,Professional,Rent,1,Yes,Yes,None,West
C18113,24,Female,Single,Unemployed,1411946,Metro,High School,Own,3,Yes,No,None,Central
C18114,53,Female,Single,Salaried,1086228,Semi-Urban,Graduate,Rent,0,Yes,Yes,Gold,Central
C18115,27,Female,Single,Self-Employed,940596,Semi-Urban,Postgraduate,Own,2,No,Yes,None,North
C18116,61,Other,Married,Salaried,1238967,Rural,Graduate,Family,1,Yes,Yes,Gold,East
C18117,28,Male,Single,Salaried,777342,Urban,Graduate,Rent,1,Yes,Yes,Silver,South
C18118,57,Male,Married,Self-Employed,2537029,Rural,Professional,Family,1,Yes,Yes,Gold,West
C18119,30,Male,Single,Salaried,2924681,Metro,High School,Own,3,Yes,Yes,None,West
C18120,63,Male,Married,Student,1796665,Semi-Urban,High School,Own,3,Yes,Yes,Silver,North
C18121,35,Male,Single,Salaried,2640688,Urban,Graduate,Own,4,Yes,No,Silver,South
C18122,58,Female,Married,Salaried,2507123,Urban,Graduate,Family,2,Yes,Yes,Silver,South
C18123,35,Male,Single,Self-Employed,679720,Metro,Graduate,Rent,0,Yes,No,Silver,West
C18124,25,Female,Single,Salaried,2112596,Metro,High School,Own,0,Yes,Yes,Silver,South
C18125,49,Female,Divorced,Self-Employed,213683,Urban,Professional,Own,4,Yes,Yes,Silver,West
C18126,39,Male,Married,Salaried,2336314,Rural,Postgraduate,Own,0,Yes,No,None,Central
C18127,30,Male,Single,Salaried,239225,Urban,Graduate,Own,2,Yes,Yes,Silver,West
C18128,32,Female,Married,Salaried,2595360,Urban,Graduate,Family,0,Yes,Yes,None,North
C18129,24,Female,Married,Self-Employed,1336280,Metro,High School,Own,2,Yes,Yes,None,North
C18130,51,Female,Married,Salaried,1681783,Urban,Graduate,Own,3,Yes,No,None,West
C18131,38,Female,Married,Salaried,1788562,Metro,Graduate,Own,3,Yes,Yes,None,South
C18132,36,Other,Divorced,Salaried,539464,Rural,Postgraduate,Rent,2,Yes,Yes,None,East
C18134,60,Female,Single,Retired,886832,Urban,Graduate,Own,2,Yes,Yes,Gold,Central
C18135,56,Female,Single,Student,2197806,Semi-Urban,Doctorate,Own,3,Yes,No,None,East
C18136,45,Female,Single,Self-Employed,455475,Urban,Postgraduate,Own,2,Yes,Yes,None,Central
C18137,43,Female,Married,Salaried,2452772,Semi-Urban,High School,Family,4,Yes,Yes,Silver,Central
C18138,32,Male,Divorced,Student,2390819,Urban,Postgraduate,Own,3,Yes,Yes,Silver,South
C18139,54,Other,Married,Salaried,741646,Semi-Urban,High School,Family,0,Yes,Yes,None,Central
C18140,56,Male,Married,Salaried,2565520,Semi-Urban,Graduate,Own,3,Yes,Yes,Gold,North
C18141,57,Female,Widowed,Salaried,1435293,Urban,Postgraduate,Own,0,No,Yes,Silver,North
C18142,23,Male,Married,Unemployed,2347974,Metro,Graduate,Own,0,Yes,Yes,None,Central
C18143,29,Male,Married,Student,305422,Metro,Postgraduate,Rent,4,Yes,Yes,Silver,West
C18144,38,Male,Widowed,Salaried,404792,Rural,Professional,Rent,3,No,Yes,Gold,East
C18145,63,Male,Single,Salaried,1697581,Metro,Professional,Own,3,Yes,Yes,None,South
C18146,55,Male,Married,Salaried,2885129,Urban,High School,Family,4,No,Yes,None,Central
C18147,54,Female,Married,Salaried,2334725,Urban,Postgraduate,Family,3,Yes,No,None,Central
C18148,61,Male,Divorced,Retired,2283571,Semi-Urban,Doctorate,Own,0,Yes,No,Platinum,Central
C18149,34,Male,Divorced,Student,1274683,Metro,Postgraduate,Rent,2,Yes,No,Silver,North
C18150,24,Male,Married,Self-Employed,482344,Semi-Urban,Graduate,Own,4,Yes,No,None,North
C18151,49,Female,Divorced,Salaried,2050316,Semi-Urban,Doctorate,Family,4,Yes,Yes,Silver,East
C18152,61,Male,Married,Salaried,794957,Semi-Urban,High School,Family,2,Yes,Yes,Silver,South
C18153,65,Male,Single,Salaried,672800,Semi-Urban,High School,Own,0,Yes,Yes,Silver,Central
C18154,35,Female,Single,Salaried,1051666,Urban,Postgraduate,Rent,2,Yes,Yes,Silver,North
C18155,48,Female,Married,Student,1392496,Rural,Graduate,Own,3,Yes,Yes,Silver,North
C18156,62,Male,Married,Salaried,1764555,Urban,High School,Own,2,Yes,Yes,Silver,West
C18157,36,Male,Married,Salaried,2394564,Metro,Graduate,Own,4,Yes,Yes,Silver,Central
C18158,32,Male,Married,Self-Employed,798597,Semi-Urban,High School,Rent,1,Yes,Yes,Silver,Central
C18159,25,Other,Divorced,Salaried,927158,Metro,Graduate,Own,3,Yes,Yes,Platinum,South
C18160,54,Male,Single,Self-Employed,1715146,Semi-Urban,High School,Own,2,Yes,Yes,Silver,West
C18161,62,Female,Divorced,Salaried,1657906,Urban,High School,Family,2,Yes,Yes,Gold,Central
C18162,21,Male,Divorced,Retired,280564,Metro,Graduate,Rent,0,Yes,Yes,Platinum,North
C18163,59,Female,Married,Salaried,2120485,Metro,Graduate,Own,3,Yes,No,Gold,East
C18164,52,Male,Married,Salaried,977398,Urban,Graduate,Rent,0,Yes,Yes,None,South
C18165,46,Male,Married,Unemployed,654089,Urban,Graduate,Own,4,Yes,Yes,None,Central
C18166,37,Male,Married,Salaried,2122609,Urban,Postgraduate,Family,4,Yes,Yes,None,Central
C18167,68,Male,Single,Salaried,1115124,Semi-Urban,Postgraduate,Rent,0,Yes,Yes,Silver,North
C18168,47,Male,Single,Salaried,1963964,Semi-Urban,High School,Rent,3,Yes,Yes,Silver,East
C18169,44,Female,Single,Salaried,1855014,Metro,Graduate,Family,0,Yes,Yes,Gold,North
C18170,55,Other,Single,Unemployed,1877622,Metro,Professional,Rent,0,Yes,Yes,Silver,North
C18171,66,Male,Single,Self-Employed,2839707,Semi-Urban,High School,Own,3,Yes,Yes,Silver,East
C18172,62,Female,Single,Self-Employed,1178946,Urban,Doctorate,Rent,4,Yes,Yes,None,North
C18173,59,Other,Married,Unemployed,2503863,Semi-Urban,High School,Family,1,No,Yes,Gold,North
C18174,46,Female,Widowed,Salaried,1057999,Semi-Urban,High School,Own,0,Yes,Yes,Silver,North
C18175,69,Male,Married,Student,662928,Urban,Graduate,Family,0,Yes,Yes,Silver,East
C18176,58,Female,Divorced,Self-Employed,2176227,Urban,Graduate,Own,2,Yes,Yes,Platinum,North
C18177,43,Male,Married,Salaried,1241682,Rural,Graduate,Own,3,Yes,Yes,Silver,East
C18179,42,Female,Married,Salaried,1875651,Metro,Graduate,Rent,2,Yes,Yes,Gold,Central
C18180,24,Male,Married,Salaried,1544856,Urban,Professional,Own,4,No,Yes,Silver,Central
C18181,69,Male,Single,Retired,2496026,Semi-Urban,Graduate,Own,2,Yes,Yes,None,North
C18182,29,Male,Married,Salaried,479179,Urban,Professional,Own,3,Yes,Yes,Silver,West
C18183,24,Male,Divorced,Self-Employed,2397566,Urban,High School,Rent,0,Yes,Yes,Silver,Central
C18184,27,Female,Married,Salaried,629082,Urban,Professional,Rent,0,Yes,Yes,Silver,East
C18185,43,Male,Single,Salaried,858115,Rural,Professional,Rent,1,Yes,Yes,Silver,Central
C18186,22,Female,Married,Self-Employed,941328,Semi-Urban,Graduate,Rent,4,Yes,Yes,Gold,Central
C18187,69,Male,Single,Unemployed,934455,Metro,Graduate,Rent,0,Yes,Yes,Gold,North
C18188,44,Male,Single,Salaried,1790425,Semi-Urban,Graduate,Own,2,Yes,Yes,None,East
C18189,60,Female,Married,Salaried,1242641,Metro,High School,Own,1,Yes,Yes,Silver,West
C18190,51,Other,Married,Salaried,1591637,Urban,Postgraduate,Own,1,Yes,Yes,Silver,East
C18191,67,Male,Married,Self-Employed,2584914,Rural,Postgraduate,Own,4,Yes,Yes,Silver,Central
C18192,51,Male,Divorced,Student,743228,Semi-Urban,Postgraduate,Family,1,Yes,Yes,None,Central
C18193,67,Female,Married,Salaried,2046884,Semi-Urban,Graduate,Rent,3,Yes,Yes,Silver,North
C18194,60,Male,Married,Self-Employed,247777,Rural,Graduate,Family,2,Yes,Yes,Silver,West
C18195,68,Female,Single,Salaried,780234,Semi-Urban,Graduate,Rent,1,Yes,No,None,South
C18196,63,Female,Single,Salaried,2177207,Metro,High School,Own,0,Yes,Yes,Platinum,West
C18197,54,Male,Married,Retired,2732951,Metro,Graduate,Own,2,Yes,Yes,Platinum,East
C18198,44,Male,Married,Retired,469740,Urban,Graduate,Family,4,Yes,Yes,Silver,North
C18199,69,Male,Single,Retired,2053476,Metro,Postgraduate,Own,1,Yes,Yes,Silver,South
C18200,46,Male,Single,Salaried,1504982,Semi-Urban,High School,Family,2,Yes,Yes,Silver,South
C18201,36,Female,Married,Retired,2514922,Semi-Urban,Graduate,Rent,0,Yes,Yes,Silver,East
C18202,67,Female,Married,Self-Employed,1279043,Semi-Urban,Graduate,Family,1,Yes,Yes,None,North
C18203,33,Female,Married,Salaried,677521,Urban,Postgraduate,Rent,4,Yes,Yes,Silver,South
C18204,35,Female,Married,Self-Employed,1912093,Urban,Graduate,Own,4,Yes,Yes,Platinum,North
C18205,47,Male,Single,Student,1880654,Rural,High School,Family,4,Yes,Yes,None,East
C18206,24,Female,Married,Self-Employed,834852,Semi-Urban,Graduate,Own,1,Yes,Yes,Gold,East
C18207,36,Male,Divorced,Self-Employed,1904854,Semi-Urban,Graduate,Rent,1,Yes,Yes,Silver,North
C18208,50,Female,Single,Self-Employed,2246718,Metro,Graduate,Rent,1,Yes,Yes,Silver,East
C18209,64,Male,Married,Salaried,689027,Semi-Urban,High School,Family,0,Yes,Yes,Silver,East
C18210,50,Female,Married,Self-Employed,1291139,Urban,Graduate,Own,4,Yes,Yes,Platinum,South
C18211,56,Female,Married,Salaried,2783475,Semi-Urban,Postgraduate,Own,2,Yes,Yes,None,North
C18212,23,Male,Single,Retired,2941864,Urban,Postgraduate,Own,2,Yes,Yes,None,East
C18214,42,Male,Divorced,Self-Employed,1663757,Semi-Urban,Graduate,Family,1,Yes,No,Silver,West
C18215,69,Female,Married,Student,1692025,Urban,Graduate,Own,4,Yes,Yes,Platinum,West
C18216,42,Male,Married,Salaried,405175,Rural,Graduate,Own,4,Yes,Yes,Silver,East
C18217,69,Female,Single,Self-Employed,570048,Metro,Graduate,Rent,1,Yes,Yes,Silver,Central
C18218,32,Female,Married,Salaried,2119031,Urban,Graduate,Rent,0,Yes,Yes,Gold,West
C18219,41,Female,Married,Self-Employed,1017626,Metro,Professional,Own,2,Yes,Yes,None,South
C18220,24,Male,Single,Salaried,1926236,Urban,Graduate,Own,2,Yes,Yes,Silver,South
C18221,51,Female,Single,Self-Employed,2583888,Urban,Postgraduate,Own,3,Yes,Yes,None,South
C18222,64,Male,Married,Salaried,1609456,Semi-Urban,Professional,Own,1,Yes,Yes,Silver,East
C18223,51,Male,Single,Salaried,2612498,Metro,Graduate,Family,2,Yes,No,Gold,East
C18224,43,Female,Married,Unemployed,2723372,Urban,Professional,Own,2,Yes,No,None,West
C18225,40,Female,Single,Self-Employed,2231922,Urban,Doctorate,Own,0,Yes,Yes,None,South
C18226,35,Male,Single,Student,517177,Urban,Graduate,Own,1,Yes,Yes,Gold,South
C18227,43,Male,Married,Unemployed,2098099,Semi-Urban,Graduate,Own,1,Yes,Yes,Silver,Central
C18228,48,Female,Single,Salaried,1880373,Urban,Professional,Own,2,Yes,Yes,Gold,East
C18229,36,Female,Widowed,Self-Employed,1429480,Urban,Postgraduate,Rent,2,Yes,Yes,Gold,West
C18230,57,Female,Divorced,Salaried,2028664,Metro,Postgraduate,Rent,4,Yes,Yes,Silver,West
C18231,41,Male,Married,Salaried,336479,Urban,Professional,Own,3,No,No,None,East
C18232,35,Female,Married,Salaried,724702,Urban,Postgraduate,Rent,2,Yes,Yes,Silver,South
C18233,37,Female,Divorced,Salaried,2912975,Semi-Urban,Postgraduate,Own,1,Yes,Yes,Silver,North
C18234,57,Female,Single,Retired,1236703,Urban,Graduate,Own,4,Yes,Yes,Silver,West
C18235,33,Female,Married,Retired,2629803,Rural,Postgraduate,Own,0,Yes,Yes,Silver,East
C18236,39,Male,Single,Salaried,477289,Metro,Professional,Rent,1,Yes,Yes,Silver,South
C18237,50,Other,Married,Salaried,860345,Metro,Postgraduate,Family,4,Yes,No,Silver,South
C18238,65,Male,Married,Retired,671716,Urban,Professional,Own,1,Yes,Yes,Gold,South
C18239,38,Male,Married,Salaried,2459796,Metro,Graduate,Own,1,Yes,Yes,Platinum,Central
C18240,34,Female,Single,Salaried,1861305,Rural,High School,Rent,1,Yes,Yes,Silver,South
C18241,56,Female,Single,Salaried,817591,Semi-Urban,Graduate,Own,2,Yes,Yes,Gold,Central
C18242,56,Female,Married,Salaried,413441,Metro,High School,Rent,2,Yes,Yes,Silver,East
C18243,40,Female,Single,Salaried,440503,Urban,Graduate,Own,3,Yes,Yes,None,South
C18244,39,Male,Married,Self-Employed,1878496,Semi-Urban,Graduate,Own,0,Yes,No,Silver,East
C18245,65,Female,Married,Salaried,1931688,Metro,Graduate,Rent,0,Yes,Yes,Gold,West
C18246,64,Male,Single,Retired,2244753,Urban,Professional,Own,2,Yes,Yes,Silver,South
C18247,27,Female,Single,Salaried,2289051,Urban,High School,Rent,1,Yes,Yes,None,Central
C18248,64,Male,Married,Salaried,212708,Urban,Graduate,Rent,1,Yes,No,Gold,West
C18249,24,Female,Married,Salaried,1394699,Metro,Doctorate,Own,4,Yes,Yes,Silver,East
C18250,54,Male,Single,Self-Employed,2840775,Semi-Urban,Professional,Family,4,No,Yes,Silver,North
C18251,22,Female,Single,Salaried,448885,Semi-Urban,Professional,Own,4,Yes,Yes,Silver,East
C18252,25,Female,Single,Salaried,1697688,Urban,High School,Rent,0,Yes,Yes,Silver,West
C18253,30,Male,Single,Self-Employed,2954049,Rural,Postgraduate,Rent,0,No,Yes,Silver,West
C18254,52,Female,Married,Salaried,825760,Rural,Graduate,Rent,4,Yes,Yes,Gold,West
C18255,62,Female,Married,Self-Employed,2171767,Metro,Postgraduate,Own,4,Yes,Yes,Silver,South
C18256,61,Female,Married,Unemployed,372216,Metro,Graduate,Family,4,Yes,Yes,Silver,East
C18257,33,Female,Married,Salaried,1610480,Urban,Postgraduate,Own,0,Yes,No,None,East
C18258,59,Male,Single,Salaried,2921238,Metro,Graduate,Rent,2,Yes,No,Platinum,Central
C18259,25,Male,Married,Salaried,925956,Urban,Professional,Family,1,Yes,Yes,None,East
C18260,30,Male,Married,Self-Employed,913852,Metro,High School,Own,2,Yes,Yes,Platinum,Central
C18261,30,Male,Married,Salaried,1520199,Semi-Urban,Graduate,Rent,0,Yes,No,Gold,North
C18262,58,Male,Married,Self-Employed,1537534,Metro,Professional,Family,0,Yes,Yes,Silver,South
